STUDENT_ID	ESSAY_ID	PLACEMENT_SCORE	PLACEMENT_LEVEL	UNIVERSITY: 	SEX: 	DEPARTMENT: 	AGE: 	DEGREE: 	YEAR_ADDED	YEAR_OF_COURSE: 	NATIVE_LANGUAGE: 	FATHERS_NATIVE_LANGUAGE: 	MOTHERS_NATIVE_LANGUAGE: 	LANGUAGE_SPOKEN_AT_HOME: 	AGE_STARTED_English:	YEARS_STUDYING_English: 	STAY_English_WHEN: 	STAY_English_HOWLONG_WEEKS: 	ABILITY_SPEAKING_English: 	ABILITY_UNDERSTANDING_English: 	ABILITY_READING_English: 	ABILITY_WRITING_English	OTHER_LANGUAGE	OTHER_LANGUAGE1_NAME	ABILITY_SPEAKING_LANGUAGE1: 	ABILITY_UNDERSTANDING_LANGUAGE1: 	ABILITY_READING_LANGUAGE1: 	ABILITY_WRITING_LANGUAGE1: 	OTHER_LANGUAGE2_NAME	ABILITY_SPEAKING_LANGUAGE2: 	ABILITY_UNDERSTANDING_LANGUAGE2: 	ABILITY_READING_LANGUAGE2: 	ABILITY_WRITING_LANGUAGE2: 			TITLE_COMPOSITION: 	RESEARCH_FOR_ESSAY: 	HOURS_RESEARCH: 	SOURCE_ENGLISH_INTERNET: 	SOURCE_ENGLISH_NEWS/MAGS: 	SOURCE_ENGLISH_BOOKS/ARTICLES: 	SOURCE_ENGLISH_TV/RADIO: 	SOURCE_SPANISH_INTERNET: 	SOURCE_SPANISH_NEWS/MAGS: 	SOURCE_SPANISH_BOOKS/ARTICLES: 	SOURCE_SPANISH_TV/RADIO: 	HOW_LONG_WRITE: 	WHERE_WRITE_ESSAY: 	LANGUAGE_TOOLS: 	BILINGUAL_DICT_BOOK	BILINGUAL_DICT_SOFT	BILINGUAL_DICT_INTERNET	ENGLISH_MO0_DICT_BOOK	ENGLISH_MO0_DICT_SOFT	ENGLISH_MO0_DICT_INTERNET	GRAMMAR_BOOK	GRAMMAR_SOFT	GRAMMAR_INTERNET	THES_BOOK	THES_SOFT	THES_INERNET	SPELLCHECKER: 	NATIVE_HELP: 	OTHER_RESOURCES: 	ESSAY_FILENAME: 
A312	A312-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	10	2006	4	3	3	4	4	1	French	3	3	5	4	0	 	 	 	 			Obligatory Education	1	5	1	0	0	0	1	0	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Help from non-native speaker	A312-1.txt
A312	A312-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	10	2006	4	3	3	4	4	1	French	3	3	5	4	0	 	 	 	 			Politics and abortion.	1	4	1	0	0	0	1	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Help from non-native speaker	A312-2.txt
A313	A313-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	4	10			2	3	3	2	1	French	2	3	3	2	0	 	 	 	 			Suggest some solutions that you personally believe might reduce the traffic problems in Madrid.	1	2	1	0	0	0	1	0	0	0	3	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0		A313-1.txt
A313	A313-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	4	10			2	3	3	2	1	French	2	3	3	2	0	 	 	 	 			Abortion - right or wrong? Discuss the issue from a variety of viewpoints.	1	2	1	0	0	0	1	0	0	0	3	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0		A313-2.txt
A314	A314-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	9			2	3	3	3	0						0	 	 	 	 			Personal opinion about solutions to traffic problems in Madrid	1	2	1	0	0	0	1	1	0	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A314-1.txt
A314	A314-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	9			2	3	3	3	0						0	 	 	 	 			Abortion - right or wrong? Discuss the issue.	1	2	1	0	0	0	1	1	0	0	4	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0		A314-2.txt
A317	A317-1			UAM	female	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	12			2	3	4	4	0						0	 	 	 	 			"Do you think that obligatory education should be up to 18 years, or not?"	1	1	1	0	0	0	1	1	0	0	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A317-1.txt
A317	A317-2			UAM	female	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	12			2	3	4	4	0						0	 	 	 	 			Abortion - right or wrong? Discuss this issue from a variety of viewpoints.	1	1	1	1	1	0	1	1	1	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A317-2.txt
A318	A318-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	11			3	3	3	3	1	French	2	2	2	2	German	1	1	1	1			Solutions that you personally believe might reduce the traffic problems in Madrid.	1	1	0	0	0	0	1	1	0	0	4	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A318-1.txt
A318	A318-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	11			3	3	3	3	1	French	2	2	2	2	German	1	1	1	1			Abortion - right or wrong? Discuss this issue from a variety of viewpoints.	1	1	0	0	0	0	1	1	0	0	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A318-2.txt
A319	A319-1			UAM	male	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	12	2007	4	3	5	5	4	1	French	5	4	5	4	0	 	 	 	 			Do you think that obligatory education up to 18 years É?	1	6	1	0	0	0	1	0	0	0	3	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0		A319-1.txt
A319	A319-2			UAM	male	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	12	2007	4	3	5	5	4	1	French	5	4	5	4	0	 	 	 	 			Abortion - right or wrong?	1	5	1	0	0	0	1	0	0	0	6	2	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0		A319-2.txt
A320	A320-1			UAM	female	Filología inglesa		Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	3	1	French	2	2	2	2	0	 	 	 	 			"Do you think obligatory education should be up to 18 years, or not? Explain your reasons."	1	6	1	0	1	0	1	0	0	0	5	2	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0		A320-1.txt
A320	A320-2			UAM	female	Filología inglesa		Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	3	1	French	2	2	2	2	0	 	 	 	 			Abortion - right or wrong? Discuss this issue from a variety of viewpoints.	1	1.5	1	1	1	0	1	0	1	0	6	2	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0		A320-2.txt
A321	A321-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	6	12	"2001, 2002"	12	3	4	4	3	1	French	5	5	5	5	0	 	 	 	 			Ethics of abortion	1	2	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		A321-2.txt
A323	A323-1			UAM	female	Filología inglesa	21	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	12	2007	52	4	4	5	5	0						0	 	 	 	 			The problems of traffic in Madrid	1	2	1	0	0	0	0	1	0	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0		A323-1.txt
A323	A323-2			UAM	female	Filología inglesa	21	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	12	2007	52	4	4	5	5	0						0	 	 	 	 			Abortion - right or wrong	1	2	1	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0		A323-2.txt
A324	A324-1			UAM	female	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	4	16	2005	4	4	4	3	3	1	Italian	4	5	5	3	Portuguese	2	4	4	2			Traffic problems in our society.	1	1	0	0	0	0	1	1	0	0	1.5	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0		A324-1.txt
A326	A326-1			UAM	male	Filología inglesa	21	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	10	11	2007	1	3	5	5	4	0						0	 	 	 	 			About studing with 18	1	1.5	1	0	0	0	1	1	0	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A326-1.txt
A328	A328-1			UAM	female	Filología inglesa	19	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	3	16	2005	12	5	5	4	3	1	French	2	3	3	2	0	 	 	 	 			"Do you think that obligatory education should be up to 18 years, or not? Explain your reasons."	1	1	1	1	0	0	0	0	0	0	3	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0		A328-1.txt
A330	A330-1			UAM	female	Filología inglesa	24	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	16			1	2	1	1	1	German	1	1	1	1	0	 	 	 	 			Traffic problems in Madrid	1	6	0	0	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Help from non-native speaker	A330-1.txt
A330	A330-2			UAM	female	Filología inglesa	24	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	16			1	2	1	1	1	German	1	1	1	1	0	 	 	 	 			Abortion	1	8	1	0	0	0	1	1	0	0	4	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Help from non-native speaker	A330-2.txt
A331	A331-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8 or 9	8			3	4	4	2	0						0	 	 	 	 			Obligatory education	0	0	0	0	0	0	0	0	0	0	4.5	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A331-1.txt
A331	A331-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8 or 9	8			3	4	4	2	0						0	 	 	 	 			Abortion: yes or no?	1	1.5	1	0	0	0	1	0	0	0	4.5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A331-2.txt
A332	A332-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	5	13			4	5	5	4	1	French	2	3	3	2	0	 	 	 	 			Suggest some solutions that you personally believe might reduce the traffic problems.	1	2	1	0	1	0	1	1	1	0	5	2	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	Help from non-native speaker	A332-1.txt
A332	A332-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	5	13			4	5	5	4	1	French	2	3	3	2	0	 	 	 	 			Abortion - right or wrong? Discuss this issue from a variety of viewpoints.	1	3	1	0	1	0	1	1	1	0	6	2	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	Help from non-native speaker	A332-2.txt
A333	A333-1			UAM	female	Filología inglesa	21	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	13			4	4	5	5	1	Italian	1	1	1	1	0	 	 	 	 			Should compulsory education be up to 18?	1	0.5	1	0	0	0	1	1	0	0	1.5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0		A333-1.txt
A333	A333-2			UAM	female	Filología inglesa	21	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	13			4	4	5	5	1	Italian	1	1	1	1	0	 	 	 	 			Abortion: a controversial issue	1	1	1	0	0	0	1	0	1	0	1.5	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0		A333-2.txt
A334	A334-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	3	15	"2006, 2007"	8 (visits)	4	5	5	4	1	French	2	3	2	2	0	 	 	 	 			Abortion - right or wrong?	1	4.5	1	0	0	0	1	1	0	0	2.3	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1		A334-2.txt
A335	A335-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	11			3	5	4	3	1	French	1	2	2	2	0	 	 	 	 			Education shouldn't be up to 18 years.	1	1	1	0	0	0	0	1	1	0	4	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		A335-1.txt
A335	A335-2			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	7	11			3	5	4	3	1	French	1	2	2	2	0	 	 	 	 			"Abortion, right or wrong?"	1	4	0	0	0	0	1	1	1	0	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		A335-2.txt
A337	A337-1			UAM	male	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	8			5	5	3	4	0						0	 	 	 	 			no information	1	1	0	0	0	0	1	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A337-1.txt
A337	A337-2			UAM	male	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	8			5	5	3	4	0						0	 	 	 	 			Discussion essay	1	1.5	0	0	0	0	1	0	0	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		A337-2.txt
A338	A338-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	9			3	3	3	2	1	French	2	4	4	2	0	 	 	 	 			Solutions traffic problems	1	1	1	0	0	0	1	0	1	0	2	2	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0		A338-1.txt
A341	A341-1			UAM	female	Filología inglesa	18	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	8	11			4	3	4	3	1	Chinese	1	1	1	1	Japanese	1	1	1	1			Obligatory education until eighteen or not?	1	0.5	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Help from non-native speaker	A341-1.txt
A350	A350-1	41	B2	UAM	male	Filología inglesa	29	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	12	10	1998	1	4	5	5	4	0						0	 	 	 	 			Suggest some solutions that you personally believe might reduce the traffic problems in Madrid	1	0.5	0	0	0	0	1	0	0	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Help from non-native speaker	A350-1.txt
A351	A351-2	37	B1	UAM	female	Filología inglesa		Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish		8			4	4	3	3	1	French	3	3	3	2	0	 	 	 	 			Is the world a safer place as result of the war against terrorism?	1	0.5	1	0	0	0	0	1	0	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0		A351-2.txt
A356	A356-1	46	B2	UAM	female	Filología inglesa	25	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	5	13	2007	1	3	4	5	5	1	French	2	2	2	2	Japanese	1	1	1	1			Suggestions to reduce traffic problems in Madrid.	1	1	1	0	0	0	1	0	0	0	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	Help from non-native speaker	A356-1.txt
A357	A357-1	53	C1	UAM	male	Filología inglesa	31	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	10	21	2002	24	4	5	5	5	1	Italian	5	5	5	4	Modern Greek	2	2	2	2			Solutions to traffic problems in Madrid.	1	12	1	1	0	1	1	1	0	0	12	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	"Oxford's Collocations Dictionary, Longman's Language Activator Dictionary"	A357-1.txt
A357	A357-2	53	C1	UAM	male	Filología inglesa	31	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	10	21	2002	24	4	5	5	5	1	Italian	5	5	5	4	Modern Greek	2	2	2	2			Abortion - right or wrong?	1	12	1	1	0	1	1	1	0	0	15	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	"Oxford's Collocations Dictionary, Longman's Language Activator Dictionary"	A357-2.txt
A361	A361-2			UAM	female	Filología inglesa	31	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	20	1998-2007	9 (9 visits)	5	5	5	4	1	French	2	3	3	2	0	 	 	 	 			What three social issues do you think are the most worrying these days?	1	3	1	0	0	0	1	0	0	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0		A361-2.txt
A361	A361-3			UAM	female	Filología inglesa	31	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	20	1998-2007	9 (9 visits)	5	5	5	4	1	French	2	3	3	2	0	 	 	 	 			Is the world a safer place as result of the war agains terrorism?	1	2	1	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0		A361-3.txt
A361	A361-4			UAM	female	Filología inglesa	31	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	9	20	1998-2007	9 (9 visits)	5	5	5	4	1	French	2	3	3	2	0	 	 	 	 			"Attitudes towards abortion vary a great deal. Discuss the issue of abortion objectively, analysing a variety of viewpoints."	1	2	1	0	0	0	1	0	0	0	2	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0		A361-4.txt
A364	A364-1	57	C2	UAM	male	Filología inglesa	30	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	6	24	"1993, 2001-2002, 1996, 2004"	68 (4 visits)	6	6	6	6	1	French	5	6	4	4	0	 	 	 	 			Personal opinion essay: traffic problems in Madrid.	1	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0		A364-1.txt
A364	A364-2	57	C2	UAM	male	Filología inglesa	30	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	6	24	"1993, 2001-2002, 1996, 2004"	68 (4 visits)	6	6	6	6	1	French	5	6	4	4	0	 	 	 	 			"Discussion essay: abortion, right or wrong?"	1	1.5	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1		A364-2.txt
A365	A365-1			UAM	male	Filología inglesa	22	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	14	7			3	3	3	3	1	Italian	3	4	2	2	0	 	 	 	 			Should be soft drugs be legalised?	1	4	1	1	0	0	1	1	0	0	6	2	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0		A365-1.txt
A365	A365-2			UAM	male	Filología inglesa	22	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	14	7			3	3	3	3	1	Italian	3	4	2	2	0	 	 	 	 			The legalization of homosexual weddings.	1	2	1	0	0	0	1	1	0	1	5	2	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0		A365-2.txt
C1	C1-1	34	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	11			3	4	4	3	1	French	3	3	4	4	0	 	 	 	 			The effectiveness of imprisonment	1	15	1	0	0	0	0	0	0	0	10	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C1-1.txt
C1	C1-2	34	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	11			3	4	4	3	1	French	3	3	4	4	0	 	 	 	 				1	5	1	0	0	0	1	0	0	0	8	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C1-2.txt
C1	C1-3	34	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	11			3	4	4	3	1	French	3	3	4	4	0	 	 	 	 			The legalization of marijuana	1	6	1	0	0	0	0	0	0	0	5	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C1-3.txt
C2	C2-1	53	C1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17	"2001-2002, 1998, 1996-1997-1999-2000"	64	5	5	5	5	1	French	3	5	5	3	Italian	2	4	4	2			Ley del menor in Spain	1	4	1	0	0	0	1	1	0	1	4	2	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0		C2-1.txt
C2	C2-2	53	C1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17	"2001-2002, 1998, 1996-1997-1999-2000"	64	5	5	5	5	1	French	3	5	5	3	Italian	2	4	4	2			Gay marriage	1	4	1	1	0	0	1	0	0	0	5	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C2-2.txt
C2	C2-3	53	C1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17	"2001-2002, 1998, 1996-1997-1999-2000"	64	5	5	5	5	1	French	3	5	5	3	Italian	2	4	4	2			Manners	1	2	1	1	0	0	1	0	1	0	4	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C2-3.txt
C3	C3-1	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9		4	3	5	5	2	0						0	 	 	 	 			Should guns be banned in the USA?	1	20	1	1	1	0	0	0	0	0	15	2	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0		C3-1.txt
C3	C3-2	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9		4	3	5	5	2	0						0	 	 	 	 			Should sex education be taught in schools?	1	12	1	1	0	0	0	0	0	0	8	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C3-2.txt
C3	C3-3	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9		4	3	5	5	2	0						0	 	 	 	 			Euthanasia	1	12	1	0	0	1	0	0	0	0	24	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C3-3.txt
C4	C4-1	36	B1	UAM	male	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			3	4	4	3	1	French	2	3	2	2	0	 	 	 	 			Exploiting children in developing countries	1	6	1	0	0	0	0	0	0	0	21	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C4-1.txt
C4	C4-2	36	B1	UAM	male	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			3	4	4	3	1	French	2	3	2	2	0	 	 	 	 			Are there differences between men and women?	1	10	1	0	0	0	0	0	0	0	25	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C4-2.txt
C4	C4-3	36	B1	UAM	male	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			3	4	4	3	1	French	2	3	2	2	0	 	 	 	 			Role of TV	1	10	1	0	0	0	1	0	0	0	24	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0		C4-3.txt
C6	C6-1	32	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	2003	1	4	5	4	4	0						 	2	2	2	2			Is piracy really worthy?	1	6	1	0	0	0	1	0	0	0	4	2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0		C6-1.txt
C6	C6-2	32	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	2003	1	4	5	4	4	0						 	2	2	2	2			The morning after pill: some views	1	4	1	1	0	0	0	0	0	0	4.5	2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0		C6-2.txt
C6	C6-3	32	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	2003	1	4	5	4	4	0						 	2	2	2	2			Offences commited by children: Preventions and possible solutions	1	7	1	0	0	0	0		0	0	18	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	C6-3.txt
C7	C7-1	38	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	7	 		4	3	4	4	3	0						0	 	 	 	 																																C7-1.txt
C7	C7-2	38	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	7	 		4	3	4	4	3	0						0	 	 	 	 			Are male and female differences biological or social?	1	10	1	0	0	0	0	0	0	0	20	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C7-2.txt
C7	C7-3	38	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	7	 		4	3	4	4	3	0						0	 	 	 	 																																C7-3.txt
C8	C8-1	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	1998	52	4	4	3	3	0						0	 	 	 	 			Underage models on the catwalks	1	5	1	1	1	1	1	0	1	0	11	3	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0		C8-1.txt
C8	C8-2	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	1998	52	4	4	3	3	0						0	 	 	 	 			Sex with or without love? Are the same?	1	6	1	1	1	0	0	0	0	0	6	3	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0		C8-2.txt
C8	C8-3	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	9	1998	52	4	4	3	3	0						0	 	 	 	 			Anorexia nervosa and what be done?	1	5	1	1	1	0	0	0	0	0	7	3	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0		C8-3.txt
C10	C10-1	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	16	1998	4	4	4	3	3	1	French	2	2	2	1	Italian	2	2	2	1			Violence and children	1	3	1	1	1	0	0	0	0	0	3	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0		C10-1.txt
C10	C10-2	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	16	1998	4	4	4	3	3	1	French	2	2	2	1	Italian	2	2	2	1			Homosexual marriage and child adoption?	1	4	1	1	1	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0		C10-2.txt
C10	C10-3	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	16	1998	4	4	4	3	3	1	French	2	2	2	1	Italian	2	2	2	1			Human cloning	1	3	1	0	1	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0		C10-3.txt
C11	C11-1	35	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	13	1998-2001	12 (3 visits)	4	4	3	3	0						0	 	 	 	 			Should guns be allowed in our society?	1	4	1	0	0	0	0	1	0	0		2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C11-1.txt
C11	C11-2	35	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	13	1998-2001	12 (3 visits)	4	4	3	3	0						0	 	 	 	 			Adoption and marriage of same-sex couples	1	5	1	0	0	0	0	0	0	0	36	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C11-2.txt
